26986,42955,16831,10107,148951,274804,7459,6272,132312,5198,30944,82483,27652,194032,12337,25772
29100,43018,17533,9215,196233,277614,7964,1684,128272,4416,32700,90159,28749,228291,11441,27715
24772,35275,14239,8025,143759,270249,7627,18711,114793,4476,29763,83365,20473,172907,11690,27267
21121,28613,14578,7528,83715,213092,3693,4865,53505,2944,25523,45355,24274,72163,11444,19665
24863,36383,14373,8410,151089,260062,5055,3900,111027,3582,29807,57010,26142,425861,11585,21630
26945,38115,16307,8842,160149,275320,6003,2013,122445,4522,35112,76073,28252,179714,12963,26209
21619,29739,15126,7227,135067,250082,4983,771,108546,3488,32192,65122,25916,172327,11486,23471
17391,26990,15402,7091,163354,229700,6387,347,92199,3636,36214,73440,27144,166198,12649,32297
23427,47324,16010,10277,133170,211337,5848,29781,132109,3205,47639,68119,20408,164856,10523,18520
20641,44504,13540,7991,147584,223254,4894,15762,135310,3783,33421,86719,23735,76958,10685,22452
31086,55245,19596,11102,196565,323039,6529,18910,162181,4868,28642,112304,31590,492774,14159,31410
29500,51423,16942,9636,170765,291395,7801,9437,149692,5046,26996,82716,30536,185778,12782,28663
26517,40502,17036,9115,143771,256385,9070,6902,146267,4231,27758,94031,29458,198706,12036,27431
30462,49426,21330,8979,225638,313539,8999,1439,142199,4548,36838,111333,32257,257817,14207,32855
26917,36121,16228,8727,147125,290196,5447,27564,132473,4334,33820,102923,24139,178420,12394,29769
22677,31252,16157,8405,92048,226314,4470,6400,59584,2636,30838,55921,26877,79060,12604,23311
25966,36725,17760,8520,164769,272479,5125,4766,130818,3376,35031,69852,29653,462517,12421,24004
25149,39474,16839,9178,161737,278372,4946,2559,133606,4398,38819,80055,31563,177664,13197,25171
23381,36329,17106,8989,150334,272377,5859,940,134790,3412,40344,81650,31352,178876,12600,26015
22832,32741,18455,7925,183720,247355,6816,344,110056,2636,68779,88609,33540,180077,13078,32068
24019,44326,16412,11785,138400,218365,5700,39722,155851,3477,40542,76334,21648,169678,10991,20379
22495,49707,16611,9653,166728,250146,3310,21573,173097,4448,28096,97649,26869,83395,12222,22571
31941,56423,19142,11625,211254,322913,6316,21529,191409,5040,29626,111511,34712,518707,13875,29024
31102,55022,19853,11083,182863,315921,9735,10381,168132,5233,27610,100279,33580,189505,14116,28497
28462,48856,21121,10517,175831,286931,13489,6499,188657,5011,28791,113671,34475,203585,12864,25855
33751,55272,23641,10753,227353,339563,8863,1623,166232,5106,39249,123790,36307,255766,13681,31105
26882,34373,15697,8342,132990,278866,7034,29873,137223,4141,31026,107306,24197,178523,11040,25915
23690,38655,17424,9201,98211,245076,4174,7297,72004,3359,26846,64089,27316,81640,13232,21735
29836,41748,18452,9645,168820,298002,4595,4707,154393,3568,33327,79591,32292,469696,13854,25994
26273,41969,17076,9159,155194,262724,4995,2257,147435,4275,29814,83248,31840,180168,11932,23207
25491,39645,18058,9004,163161,276567,5897,754,146397,3838,32082,92653,31801,184101,13194,26152
25662,33523,19408,8145,194372,256533,4765,434,125062,3065,35505,96888,37281,178022,13602,34861
26352,51701,19513,12746,153046,241399,6460,39003,172035,4108,51121,84515,23282,174564,13055,19497
25311,51942,17462,9167,161874,243602,5192,17089,184349,4042,31986,97796,27735,83115,11788,22688
36830,61066,22773,11202,226134,359683,9445,19890,226780,5191,36589,125600,38387,562337,13398,30491
30201,51132,17599,9394,171871,290697,8452,7841,160969,4864,29182,101375,30476,152076,11339,25667
32426,51342,22272,11058,191416,323952,10666,5992,204806,5535,36310,126411,35326,186265,14175,28101
35441,55119,23994,10862,230926,327693,10141,1400,188363,5206,40785,131797,38324,243454,14228,31887
27731,36627,15195,8846,147518,283080,8421,27707,145944,4529,32433,109947,24722,161997,11476,24548
26058,35517,15307,9673,107449,253679,5134,5729,83638,3429,29093,72410,29915,76433,13415,22963
29528,40895,14353,9103,170645,288035,5947,3897,167469,3968,35430,83291,31672,426170,13484,24497
28244,43500,18542,8745,176492,272855,6306,1943,158417,4670,36443,94676,32112,158192,12472,24480
29547,39645,18070,9665,180005,302636,6523,682,156886,4389,37569,104170,32484,163541,13743,26510
25651,28072,16512,8068,193372,253950,5396,159,121689,2844,17365,102944,34958,152473,16077,30667
28568,56869,19900,13588,156846,269429,8885,37023,178325,4352,58744,101661,22980,163615,9207,21852
26499,50257,17270,9112,168893,261749,6838,17011,182229,4565,35015,110475,27211,80805,10191,22222
35407,58431,19766,11728,231103,347433,11053,17726,214271,5365,41920,128180,37206,474069,14401,28184
31821,54602,18715,11045,187390,314055,10498,8053,171889,5371,33852,116433,34215,167911,14055,26429
32551,54999,22553,12479,191702,305057,12467,6055,199696,5358,36711,135525,37687,192649,13046,27708
38015,56211,22499,11663,252216,341308,12571,1248,175279,5627,46746,142397,66244,234945,15845,31467
31476,42771,16447,9580,175392,317848,9124,26887,152948,4929,36110,131182,12504,163898,9611,25293
34227,54437,20724,12005,150390,316405,7718,5898,91777,4187,40919,107692,24670,94094,14524,21458
17194,27145,12004,6527,148750,200134,4922,3183,125356,2592,29309,69128,19111,338834,10620,20508
22513,36894,16659,7934,173798,252628,7125,1725,146986,4297,29827,88411,23088,153599,11655,22439
23604,33966,17907,8662,171611,272674,6893,644,147191,3377,34785,91063,25813,158639,12313,24103
19221,23218,13913,6115,165390,237058,5337,142,124078,2594,20001,99291,23000,144089,12461,27539
